Begin File,site,cam_id,date,time,date_time,yr,mnth,d,jday,hr,min,sec,time_since,time_int,SCMU,CORA
PWR05_20210630_052000.wav,Pinnacle,cam_05,2021-06-30,05:20:00,2021-06-30T05:20:00Z,2021,06,30,181,05,20,00,10,before,0,0
PWR05_20210630_053000.wav,Pinnacle,cam_05,2021-06-30,05:30:00,2021-06-30T05:30:00Z,2021,06,30,181,05,30,00,10,before,0,0
PWR05_20210630_054000.wav,Pinnacle,cam_05,2021-06-30,05:40:00,2021-06-30T05:40:00Z,2021,06,30,181,05,40,00,10,before,0,0
PWR05_20210630_055000.wav,Pinnacle,cam_05,2021-06-30,05:50:00,2021-06-30T05:50:00Z,2021,06,30,181,05,50,00,10,before,0,0
PWR05_20210630_061000.wav,Pinnacle,cam_05,2021-06-30,06:10:00,2021-06-30T06:10:00Z,2021,06,30,181,06,10,00,10,before,0,0
PWR05_20210630_062000.wav,Pinnacle,cam_05,2021-06-30,06:20:00,2021-06-30T06:20:00Z,2021,06,30,181,06,20,00,10,before,0,0
PWR05_20210630_063000.wav,Pinnacle,cam_05,2021-06-30,06:30:00,2021-06-30T06:30:00Z,2021,06,30,181,06,30,00,10,before,0,0
PWR05_20210630_064000.wav,Pinnacle,cam_05,2021-06-30,06:40:00,2021-06-30T06:40:00Z,2021,06,30,181,06,40,00,10,before,0,0
PWR05_20210630_065000.wav,Pinnacle,cam_05,2021-06-30,06:50:00,2021-06-30T06:50:00Z,2021,06,30,181,06,50,00,10,before,0,0
PWR05_20210630_070000.wav,Pinnacle,cam_05,2021-06-30,07:00:00,2021-06-30T07:00:00Z,2021,06,30,181,07,00,00,10,before,0,0
PWR05_20210630_071000.wav,Pinnacle,cam_05,2021-06-30,07:10:00,2021-06-30T07:10:00Z,2021,06,30,181,07,10,00,10,before,0,0
PWR05_20210630_072000.wav,Pinnacle,cam_05,2021-06-30,07:20:00,2021-06-30T07:20:00Z,2021,06,30,181,07,20,00,10,before,0,0
PWR05_20210630_073000.wav,Pinnacle,cam_05,2021-06-30,07:30:00,2021-06-30T07:30:00Z,2021,06,30,181,07,30,00,10,before,0,0
PWR05_20210630_074000.wav,Pinnacle,cam_05,2021-06-30,07:40:00,2021-06-30T07:40:00Z,2021,06,30,181,07,40,00,10,before,0,0
PWR05_20210630_075000.wav,Pinnacle,cam_05,2021-06-30,07:50:00,2021-06-30T07:50:00Z,2021,06,30,181,07,50,00,10,before,0,0
PWR05_20210630_080000.wav,Pinnacle,cam_05,2021-06-30,08:00:00,2021-06-30T08:00:00Z,2021,06,30,181,08,00,00,10,before,0,0
PWR05_20210630_081000.wav,Pinnacle,cam_05,2021-06-30,08:10:00,2021-06-30T08:10:00Z,2021,06,30,181,08,10,00,10,before,0,0
PWR05_20210630_082000.wav,Pinnacle,cam_05,2021-06-30,08:20:00,2021-06-30T08:20:00Z,2021,06,30,181,08,20,00,10,before,0,0
PWR05_20210219_120000.wav,Pinnacle,cam_05,2021-02-19,12:00:00,2021-02-19T12:00:00Z,2021,02,19,50,12,00,00,10,after,0,0
PWR05_20210219_155000.wav,Pinnacle,cam_05,2021-02-19,15:50:00,2021-02-19T15:50:00Z,2021,02,19,50,15,50,00,10,after,0,0
PWR05_20210219_160000.wav,Pinnacle,cam_05,2021-02-19,16:00:00,2021-02-19T16:00:00Z,2021,02,19,50,16,00,00,10,after,0,0
PWR05_20210222_151000.wav,Pinnacle,cam_05,2021-02-22,15:10:00,2021-02-22T15:10:00Z,2021,02,22,53,15,10,00,10,after,0,0
PWR05_20210224_104000.wav,Pinnacle,cam_06,2021-02-24,10:40:00,2021-02-24T10:40:00Z,2021,02,24,55,10,40,00,10,after,0,0
PWR05_20210224_105000.wav,Pinnacle,cam_05,2021-02-24,10:50:00,2021-02-24T10:50:00Z,2021,02,24,55,10,50,00,10,after,0,0
PWR05_20210224_120000.wav,Pinnacle,cam_05,2021-02-24,12:00:00,2021-02-24T12:00:00Z,2021,02,24,55,12,00,00,10,after,0,0
PWR05_20210224_121000.wav,Pinnacle,cam_05,2021-02-24,12:10:00,2021-02-24T12:10:00Z,2021,02,24,55,12,10,00,10,after,0,0
PWR05_20210406_100000.wav,Pinnacle,cam_05,2021-04-06,10:00:00,2021-04-06T10:00:00Z,2021,04,06,96,10,00,00,10,after,0,0
PWR05_20210409_054000.wav,Pinnacle,cam_06,2021-04-09,05:40:00,2021-04-09T05:40:00Z,2021,04,09,99,05,40,00,10,after,0,0
PWR05_20210410_233000.wav,Pinnacle,cam_06,2021-04-10,23:30:00,2021-04-10T23:30:00Z,2021,04,10,100,23,30,00,10,after,0,0
PWR05_20210412_000000.wav,Pinnacle,cam_05,2021-04-12,00:00:00,2021-04-12T00:00:00Z,2021,04,12,102,00,00,00,10,after,0,0
PWR05_20210413_225000.wav,Pinnacle,cam_05,2021-04-13,22:50:00,2021-04-13T22:50:00Z,2021,04,13,103,22,50,00,10,after,0,0
PWR05_20210415_232000.wav,Pinnacle,cam_06,2021-04-15,23:20:00,2021-04-15T23:20:00Z,2021,04,15,105,23,20,00,10,after,0,0
PWR05_20210417_233000.wav,Pinnacle,cam_05,2021-04-17,23:30:00,2021-04-17T23:30:00Z,2021,04,17,107,23,30,00,10,after,0,0
PWR05_20210426_204000.wav,Pinnacle,cam_05,2021-04-26,20:40:00,2021-04-26T20:40:00Z,2021,04,26,116,20,40,00,10,after,0,0
PWR05_20210604_044000.wav,Pinnacle,cam_05,2021-06-04,04:40:00,2021-06-04T04:40:00Z,2021,06,04,155,04,40,00,10,after,0,0
PWR05_20210606_045000.wav,Pinnacle,cam_05,2021-06-06,04:50:00,2021-06-06T04:50:00Z,2021,06,06,157,04,50,00,10,after,0,0
PWR05_20210616_084000.wav,Pinnacle,cam_05,2021-06-16,08:40:00,2021-06-16T08:40:00Z,2021,06,16,167,08,40,00,10,after,0,0
PWR05_20210629_164000.wav,Pinnacle,cam_05,2021-06-29,16:40:00,2021-06-29T16:40:00Z,2021,06,29,180,16,40,00,10,after,0,0
PWR05_20210629_165000.wav,Pinnacle,cam_05,2021-06-29,16:50:00,2021-06-29T16:50:00Z,2021,06,29,180,16,50,00,10,after,0,0
PWR05_20210220_020000.wav,Pinnacle,cam_05,2021-02-20,02:00:00,2021-02-20T02:00:00Z,2021,02,20,51,02,00,00,0,during,0,0
PWR05_20210220_043000.wav,Pinnacle,cam_06,2021-02-20,04:30:00,2021-02-20T04:30:00Z,2021,02,20,51,04,30,00,0,during,0,0
PWR05_20210222_152000.wav,Pinnacle,cam_05,2021-02-22,15:20:00,2021-02-22T15:20:00Z,2021,02,22,53,15,20,00,0,during,0,0
PWR05_20210222_155000.wav,Pinnacle,cam_05,2021-02-22,15:50:00,2021-02-22T15:50:00Z,2021,02,22,53,15,50,00,0,during,0,0
PWR05_20210406_101000.wav,Pinnacle,cam_05,2021-04-06,10:10:00,2021-04-06T10:10:00Z,2021,04,06,96,10,10,00,0,during,0,0
PWR05_20210410_234000.wav,Pinnacle,cam_06,2021-04-10,23:40:00,2021-04-10T23:40:00Z,2021,04,10,100,23,40,00,0,during,0,0
PWR05_20210412_001000.wav,Pinnacle,cam_05,2021-04-12,00:10:00,2021-04-12T00:10:00Z,2021,04,12,102,00,10,00,0,during,0,0
PWR05_20210413_230000.wav,Pinnacle,cam_05,2021-04-13,23:00:00,2021-04-13T23:00:00Z,2021,04,13,103,23,00,00,0,during,0,0
PWR05_20210415_052000.wav,Pinnacle,cam_05,2021-04-15,05:20:00,2021-04-15T05:20:00Z,2021,04,15,105,05,20,00,0,during,0,0
PWR05_20210415_054000.wav,Pinnacle,cam_05,2021-04-15,05:40:00,2021-04-15T05:40:00Z,2021,04,15,105,05,40,00,0,during,0,0
PWR05_20210415_233000.wav,Pinnacle,cam_06,2021-04-15,23:30:00,2021-04-15T23:30:00Z,2021,04,15,105,23,30,00,0,during,0,0
PWR05_20210417_234000.wav,Pinnacle,cam_05,2021-04-17,23:40:00,2021-04-17T23:40:00Z,2021,04,17,107,23,40,00,0,during,0,0
PWR05_20210426_205000.wav,Pinnacle,cam_05,2021-04-26,20:50:00,2021-04-26T20:50:00Z,2021,04,26,116,20,50,00,0,during,0,0
PWR05_20210604_045000.wav,Pinnacle,cam_05,2021-06-04,04:50:00,2021-06-04T04:50:00Z,2021,06,04,155,04,50,00,0,during,0,0
PWR05_20210606_050000.wav,Pinnacle,cam_05,2021-06-06,05:00:00,2021-06-06T05:00:00Z,2021,06,06,157,05,00,00,0,during,0,0
PWR05_20210616_085000.wav,Pinnacle,cam_05,2021-06-16,08:50:00,2021-06-16T08:50:00Z,2021,06,16,167,08,50,00,0,during,0,0
S4A07766_20210216_062000.wav,Refuge,cam_07,2021-02-16,06:20:00,2021-02-16T06:20:00Z,2021,02,16,47,06,20,00,10,before,0,0
S4A07766_20210219_233000.wav,Refuge,cam_07,2021-02-19,23:30:00,2021-02-19T23:30:00Z,2021,02,19,50,23,30,00,10,before,0,0
S4A07766_20210220_113000.wav,Refuge,cam_07,2021-02-20,11:30:00,2021-02-20T11:30:00Z,2021,02,20,51,11,30,00,10,before,0,0
S4A07766_20210222_234000.wav,Refuge,cam_07,2021-02-22,23:40:00,2021-02-22T23:40:00Z,2021,02,22,53,23,40,00,10,before,0,0
S4A07766_20210223_200000.wav,Refuge,cam_07,2021-02-23,20:00:00,2021-02-23T20:00:00Z,2021,02,23,54,20,00,00,10,before,0,0
S4A07766_20210303_095000.wav,Refuge,cam_07,2021-03-03,09:50:00,2021-03-03T09:50:00Z,2021,03,03,62,09,50,00,10,before,0,0
S4A07766_20210303_204000.wav,Refuge,cam_07,2021-03-03,20:40:00,2021-03-03T20:40:00Z,2021,03,03,62,20,40,00,10,before,0,0
S4A07766_20210303_214000.wav,Refuge,cam_07,2021-03-03,21:40:00,2021-03-03T21:40:00Z,2021,03,03,62,21,40,00,10,before,0,0
S4A07766_20210303_215000.wav,Refuge,cam_07,2021-03-03,21:50:00,2021-03-03T21:50:00Z,2021,03,03,62,21,50,00,10,before,0,0
S4A07766_20210303_220000.wav,Refuge,cam_07,2021-03-03,22:00:00,2021-03-03T22:00:00Z,2021,03,03,62,22,00,00,10,before,0,0
S4A07766_20210311_193000.wav,Refuge,cam_07,2021-03-11,19:30:00,2021-03-11T19:30:00Z,2021,03,11,70,19,30,00,10,before,0,0
S4A07766_20210330_020000.wav,Refuge,cam_07,2021-03-30,02:00:00,2021-03-30T02:00:00Z,2021,03,30,89,02,00,00,10,before,0,0
S4A07766_20210405_233000.wav,Refuge,cam_07,2021-04-05,23:30:00,2021-04-05T23:30:00Z,2021,04,05,95,23,30,00,10,before,0,0
S4A07766_20210413_204000.wav,Refuge,cam_07,2021-04-13,20:40:00,2021-04-13T20:40:00Z,2021,04,13,103,20,40,00,10,before,0,0
S4A07766_20210414_203000.wav,Refuge,cam_07,2021-04-14,20:30:00,2021-04-14T20:30:00Z,2021,04,14,104,20,30,00,10,before,0,0
S4A07766_20210416_222000.wav,Refuge,cam_07,2021-04-16,22:20:00,2021-04-16T22:20:00Z,2021,04,16,106,22,20,00,10,before,0,0
S4A07766_20210216_060000.wav,Refuge,cam_07,2021-02-16,06:00:00,2021-02-16T06:00:00Z,2021,02,16,47,06,00,00,10,after,0,0
S4A07766_20210219_231000.wav,Refuge,cam_07,2021-02-19,23:10:00,2021-02-19T23:10:00Z,2021,02,19,50,23,10,00,10,after,0,0
S4A07766_20210220_111000.wav,Refuge,cam_07,2021-02-20,11:10:00,2021-02-20T11:10:00Z,2021,02,20,51,11,10,00,10,after,0,0
S4A07766_20210222_232000.wav,Refuge,cam_07,2021-02-22,23:20:00,2021-02-22T23:20:00Z,2021,02,22,53,23,20,00,10,after,0,0
S4A07766_20210223_194000.wav,Refuge,cam_07,2021-02-23,19:40:00,2021-02-23T19:40:00Z,2021,02,23,54,19,40,00,10,after,0,0
S4A07766_20210303_202000.wav,Refuge,cam_07,2021-03-03,20:20:00,2021-03-03T20:20:00Z,2021,03,03,62,20,20,00,10,after,0,0
S4A07766_20210303_205000.wav,Refuge,cam_07,2021-03-03,20:50:00,2021-03-03T20:50:00Z,2021,03,03,62,20,50,00,10,after,0,0
S4A07766_20210304_010000.wav,Refuge,cam_07,2021-03-04,01:00:00,2021-03-04T01:00:00Z,2021,03,04,63,01,00,00,10,after,0,0
S4A07766_20210311_191000.wav,Refuge,cam_07,2021-03-11,19:10:00,2021-03-11T19:10:00Z,2021,03,11,70,19,10,00,10,after,0,0
S4A07766_20210330_014000.wav,Refuge,cam_07,2021-03-30,01:40:00,2021-03-30T01:40:00Z,2021,03,30,89,01,40,00,10,after,0,0
S4A07766_20210413_202000.wav,Refuge,cam_07,2021-04-13,20:20:00,2021-04-13T20:20:00Z,2021,04,13,103,20,20,00,10,after,0,0
S4A07766_20210414_201000.wav,Refuge,cam_07,2021-04-14,20:10:00,2021-04-14T20:10:00Z,2021,04,14,104,20,10,00,10,after,0,0
S4A07766_20210416_220000.wav,Refuge,cam_07,2021-04-16,22:00:00,2021-04-16T22:00:00Z,2021,04,16,106,22,00,00,10,after,0,0
S4A07766_20210216_061000.wav,Refuge,cam_07,2021-02-16,06:10:00,2021-02-16T06:10:00Z,2021,02,16,47,06,10,00,0,during,0,0
S4A07766_20210219_232000.wav,Refuge,cam_07,2021-02-19,23:20:00,2021-02-19T23:20:00Z,2021,02,19,50,23,20,00,0,during,0,0
S4A07766_20210220_112000.wav,Refuge,cam_07,2021-02-20,11:20:00,2021-02-20T11:20:00Z,2021,02,20,51,11,20,00,0,during,0,0
S4A07766_20210222_233000.wav,Refuge,cam_07,2021-02-22,23:30:00,2021-02-22T23:30:00Z,2021,02,22,53,23,30,00,0,during,0,0
S4A07766_20210223_195000.wav,Refuge,cam_07,2021-02-23,19:50:00,2021-02-23T19:50:00Z,2021,02,23,54,19,50,00,0,during,0,0
S4A07766_20210303_094000.wav,Refuge,cam_07,2021-03-03,09:40:00,2021-03-03T09:40:00Z,2021,03,03,62,09,40,00,0,during,0,0
S4A07766_20210303_203000.wav,Refuge,cam_07,2021-03-03,20:30:00,2021-03-03T20:30:00Z,2021,03,03,62,20,30,00,0,during,0,0
S4A07766_20210304_011000.wav,Refuge,cam_07,2021-03-04,01:10:00,2021-03-04T01:10:00Z,2021,03,04,63,01,10,00,0,during,0,0
S4A07766_20210311_192000.wav,Refuge,cam_07,2021-03-11,19:20:00,2021-03-11T19:20:00Z,2021,03,11,70,19,20,00,0,during,0,0
S4A07766_20210326_232000.wav,Refuge,cam_07,2021-03-26,23:20:00,2021-03-26T23:20:00Z,2021,03,26,85,23,20,00,0,during,0,0
S4A07766_20210330_015000.wav,Refuge,cam_07,2021-03-30,01:50:00,2021-03-30T01:50:00Z,2021,03,30,89,01,50,00,0,during,0,0
S4A07766_20210405_232000.wav,Refuge,cam_07,2021-04-05,23:20:00,2021-04-05T23:20:00Z,2021,04,05,95,23,20,00,0,during,0,0
S4A07766_20210413_203000.wav,Refuge,cam_07,2021-04-13,20:30:00,2021-04-13T20:30:00Z,2021,04,13,103,20,30,00,0,during,0,0
S4A07766_20210414_202000.wav,Refuge,cam_07,2021-04-14,20:20:00,2021-04-14T20:20:00Z,2021,04,14,104,20,20,00,0,during,0,0
S4A07766_20210416_221000.wav,Refuge,cam_07,2021-04-16,22:10:00,2021-04-16T22:10:00Z,2021,04,16,106,22,10,00,0,during,0,0
